cat,date,oil
81,1991-10-05,50
81,1991-10-06,50
81,1991-10-07,50
81,1991-10-08,50
81,1991-10-09,50
81,1991-10-10,50
81,1991-10-11,50
81,1991-10-12,50
81,1991-10-13,50
81,1991-10-14,50
81,1991-10-15,50
81,1991-10-16,50
81,1991-10-17,50
81,1991-10-18,50
81,1991-10-19,50
81,1991-10-20,50
81,1991-10-21,50
81,1991-10-22,50
81,1991-10-23,50
81,1991-10-24,50
81,1991-10-25,50
81,1991-10-26,50
81,1991-10-27,50
81,1991-10-28,50
81,1991-10-29,50
81,1991-10-30,50
81,1991-10-31,50
81,1991-11-01,50
81,1991-11-02,50
81,1991-11-03,50
81,1991-11-04,50
81,1991-11-05,50
81,1991-11-06,50
81,1991-11-07,50
81,1991-11-08,50
81,1991-11-09,50
81,1991-11-10,50
81,1991-11-11,50
81,1991-11-12,50
81,1991-11-13,50
81,1991-11-14,50
81,1991-11-15,50
81,1991-11-16,50
81,1991-11-17,50
81,1991-11-18,50
81,1991-11-19,50
81,1991-11-20,50
81,1991-11-21,50
81,1991-11-22,50
81,1991-11-23,50
81,1991-11-24,50
81,1991-11-25,50
81,1991-11-26,50
81,1991-11-27,50
81,1991-11-28,50
81,1991-11-29,50
81,1991-11-30,50
81,1991-12-01,50
81,1991-12-02,50
81,1991-12-03,50
81,1991-12-04,50
81,1991-12-05,50
81,1991-12-06,50
81,1991-12-07,50
81,1991-12-08,50
81,1991-12-09,50
81,1991-12-10,50
81,1991-12-11,50
81,1991-12-12,50
81,1991-12-13,50
81,1991-12-14,50
81,1991-12-15,50
81,1991-12-16,50
81,1991-12-17,50
81,1991-12-18,50
82,1989-11-22,50
82,1989-11-23,50
82,1989-11-24,50
82,1989-11-25,50
82,1989-11-26,50
82,1989-11-27,50
82,1989-11-28,50
82,1989-11-29,50
82,1989-11-30,50
82,1989-12-01,50
82,1989-12-02,50
82,1989-12-03,50
82,1989-12-04,50
82,1989-12-05,50
82,1989-12-06,50
82,1989-12-07,50
82,1989-12-08,50
82,1989-12-09,50
82,1989-12-10,50
82,1989-12-11,50
82,1989-12-12,50
82,1989-12-13,50
82,1989-12-14,50
82,1989-12-15,50
82,1989-12-16,50
82,1989-12-17,50
82,1989-12-18,50
82,1989-12-19,50
82,1989-12-20,50
82,1989-12-21,50
82,1989-12-22,50
82,1989-12-23,50
82,1989-12-24,50
82,1989-12-25,50
82,1989-12-26,50
82,1989-12-27,50
82,1989-12-28,50
82,1989-12-29,50
82,1989-12-30,50
82,1989-12-31,50
82,1990-01-01,50
82,1990-01-02,50
82,1990-01-03,50
82,1990-01-04,50
82,1990-01-05,50
82,1990-01-06,50
82,1990-01-07,50
82,1990-01-08,50
82,1990-01-09,50
82,1990-01-10,50
82,1990-01-11,50
82,1990-01-12,50
82,1990-01-13,50
82,1990-01-14,50
82,1990-01-15,50
82,1990-01-16,50
82,1990-01-17,50
82,1990-01-18,50
82,1990-01-19,50
82,1990-01-20,50
82,1990-01-21,50
82,1990-01-22,50
82,1990-01-23,50
82,1990-01-24,50
82,1990-01-25,50
82,1990-01-26,50
82,1990-01-27,50
82,1990-01-28,50
82,1990-01-29,50
82,1990-01-30,50
82,1990-01-31,50
82,1990-02-01,50
82,1990-02-02,50
82,1990-02-03,50
82,1990-02-04,50
82,1990-02-05,50
82,1990-02-06,50
82,1990-02-07,50
82,1990-02-08,50
82,1990-02-09,50
82,1990-02-10,50
82,1990-02-11,50
82,1990-02-12,50
82,1990-02-13,50
82,1990-02-14,50
82,1990-02-15,50
82,1990-02-16,50
82,1990-02-17,50
82,1990-02-18,50
83,1989-10-02,50
83,1989-10-03,50
83,1989-10-04,50
83,1989-10-05,50
83,1989-10-06,50
83,1989-10-07,50
83,1989-10-08,50
83,1989-10-09,50
83,1989-10-10,50
83,1989-10-11,50
83,1989-10-12,50
83,1989-10-13,50
83,1989-10-14,50
83,1989-10-15,50
83,1989-10-16,50
83,1989-10-17,50
83,1989-10-18,50
83,1989-10-19,50
83,1989-10-20,50
83,1989-10-21,50
83,1989-10-22,50
83,1989-10-23,50
83,1989-10-24,50
83,1989-10-25,50
83,1989-10-26,50
83,1989-10-27,50
83,1989-10-28,50
83,1989-10-29,50
83,1989-10-30,50
83,1989-10-31,50
83,1989-11-01,50
83,1989-11-02,50
83,1989-11-03,50
83,1989-11-04,50
83,1989-11-05,50
83,1989-11-06,50
83,1989-11-07,50
83,1989-11-08,50
83,1989-11-09,50
83,1989-11-10,50
83,1989-11-11,50
83,1989-11-12,50
83,1989-11-13,50
83,1989-11-14,50
83,1989-11-15,50
83,1989-11-16,50
83,1989-11-17,50
83,1989-11-18,50
83,1989-11-19,50
83,1989-11-20,50
83,1989-11-21,50
83,1989-11-22,50
83,1989-11-23,50
83,1989-11-24,50
83,1989-11-25,50
83,1989-11-26,50
83,1989-11-27,50
83,1989-11-28,50
83,1989-11-29,50
83,1989-11-30,50
83,1989-12-01,50
83,1989-12-02,50
83,1989-12-03,50
83,1989-12-04,50
83,1989-12-05,50
83,1989-12-06,50
83,1989-12-07,50
83,1989-12-08,50
83,1989-12-09,50
83,1989-12-10,50
83,1989-12-11,50
83,1989-12-12,50
83,1989-12-13,50
83,1989-12-14,50
83,1989-12-15,50
83,1989-12-16,50
83,1989-12-17,50
83,1989-12-18,50
83,1989-12-19,50
83,1989-12-20,50
83,1989-12-21,50
83,1989-12-22,50
83,1989-12-23,50
83,1989-12-24,50
83,1989-12-25,50
83,1989-12-26,50
83,1989-12-27,50
83,1989-12-28,50
83,1989-12-29,50
84,1989-11-16,50
84,1989-11-17,50
84,1989-11-18,50
84,1989-11-19,50
84,1989-11-20,50
84,1989-11-21,50
84,1989-11-22,50
84,1989-11-23,50
84,1989-11-24,50
84,1989-11-25,50
84,1989-11-26,50
84,1989-11-27,50
84,1989-11-28,50
84,1989-11-29,50
84,1989-11-30,50
84,1989-12-01,50
84,1989-12-02,50
84,1989-12-03,50
84,1989-12-04,50
84,1989-12-05,50
84,1989-12-06,50
84,1989-12-07,50
84,1989-12-08,50
84,1989-12-09,50
84,1989-12-10,50
84,1989-12-11,50
84,1989-12-12,50
84,1989-12-13,50
84,1989-12-14,50
84,1989-12-15,50
84,1989-12-16,50
84,1989-12-17,50
84,1989-12-18,50
84,1989-12-19,50
84,1989-12-20,50
84,1989-12-21,50
84,1989-12-22,50
84,1989-12-23,50
84,1989-12-24,50
84,1989-12-25,50
84,1989-12-26,50
84,1989-12-27,50
84,1989-12-28,50
84,1989-12-29,50
84,1989-12-30,50
84,1989-12-31,50
84,1990-01-01,50
84,1990-01-02,50
84,1990-01-03,50
84,1990-01-04,50
84,1990-01-05,50
84,1990-01-06,50
84,1990-01-07,50
84,1990-01-08,50
84,1990-01-09,50
84,1990-01-10,50
84,1990-01-11,50
84,1990-01-12,50
84,1990-01-13,50
84,1990-01-14,50
84,1990-01-15,50
84,1990-01-16,50
84,1990-01-17,50
84,1990-01-18,50
84,1990-01-19,50
84,1990-01-20,50
84,1990-01-21,50
84,1990-01-22,50
84,1990-01-23,50
84,1990-01-24,50
84,1990-01-25,50
84,1990-01-26,50
84,1990-01-27,50
84,1990-01-28,50
84,1990-01-29,50
84,1990-01-30,50
84,1990-01-31,50
84,1990-02-01,50
84,1990-02-02,50
84,1990-02-03,50
84,1990-02-04,50
84,1990-02-05,50
84,1990-02-06,50
84,1990-02-07,50
84,1990-02-08,50
84,1990-02-09,50
84,1990-02-10,50
84,1990-02-11,50
84,1990-02-12,50
85,1989-08-31,50
85,1989-09-01,50
85,1989-09-02,50
85,1989-09-03,50
85,1989-09-04,50
85,1989-09-05,50
85,1989-09-06,50
85,1989-09-07,50
85,1989-09-08,50
85,1989-09-09,50
85,1989-09-10,50
85,1989-09-11,50
85,1989-09-12,50
85,1989-09-13,50
85,1989-09-14,50
85,1989-09-15,50
85,1989-09-16,50
85,1989-09-17,50
85,1989-09-18,50
85,1989-09-19,50
85,1989-09-20,50
85,1989-09-21,50
85,1989-09-22,50
85,1989-09-23,50
85,1989-09-24,50
85,1989-09-25,50
85,1989-09-26,50
85,1989-09-27,50
85,1989-09-28,50
85,1989-09-29,50
85,1989-09-30,50
85,1989-10-01,50
85,1989-10-02,50
85,1989-10-03,50
85,1989-10-04,50
85,1989-10-05,50
85,1989-10-06,50
85,1989-10-07,50
85,1989-10-08,50
85,1989-10-09,50
85,1989-10-10,50
85,1989-10-11,50
85,1989-10-12,50
85,1989-10-13,50
85,1989-10-14,50
85,1989-10-15,50
85,1989-10-16,50
85,1989-10-17,50
85,1989-10-18,50
85,1989-10-19,50
85,1989-10-20,50
85,1989-10-21,50
85,1989-10-22,50
85,1989-10-23,50
85,1989-10-24,50
85,1989-10-25,50
85,1989-10-26,50
85,1989-10-27,50
85,1989-10-28,50
85,1989-10-29,50
85,1989-10-30,50
85,1989-10-31,50
85,1989-11-01,50
85,1989-11-02,50
85,1989-11-03,50
85,1989-11-04,50
85,1989-11-05,50
85,1989-11-06,50
85,1989-11-07,50
85,1989-11-08,50
85,1989-11-09,50
85,1989-11-10,50
85,1989-11-11,50
85,1989-11-12,50
85,1989-11-13,50
85,1989-11-14,50
85,1989-11-15,50
85,1989-11-16,50
85,1989-11-17,50
85,1989-11-18,50
85,1989-11-19,50
85,1989-11-20,50
85,1989-11-21,50
85,1989-11-22,50
85,1989-11-23,50
85,1989-11-24,50
85,1989-11-25,50
85,1989-11-26,50
85,1989-11-27,50
86,1989-08-21,50
86,1989-08-22,50
86,1989-08-23,50
86,1989-08-24,50
86,1989-08-25,50
86,1989-08-26,50
86,1989-08-27,50
86,1989-08-28,50
86,1989-08-29,50
86,1989-08-30,50
86,1989-08-31,50
86,1989-09-01,50
86,1989-09-02,50
86,1989-09-03,50
86,1989-09-04,50
86,1989-09-05,50
86,1989-09-06,50
86,1989-09-07,50
86,1989-09-08,50
86,1989-09-09,50
86,1989-09-10,50
86,1989-09-11,50
86,1989-09-12,50
86,1989-09-13,50
86,1989-09-14,50
86,1989-09-15,50
86,1989-09-16,50
86,1989-09-17,50
86,1989-09-18,50
86,1989-09-19,50
86,1989-09-20,50
86,1989-09-21,50
86,1989-09-22,50
86,1989-09-23,50
86,1989-09-24,50
86,1989-09-25,50
86,1989-09-26,50
86,1989-09-27,50
86,1989-09-28,50
86,1989-09-29,50
86,1989-09-30,50
86,1989-10-01,50
86,1989-10-02,50
86,1989-10-03,50
86,1989-10-04,50
86,1989-10-05,50
86,1989-10-06,50
86,1989-10-07,50
86,1989-10-08,50
86,1989-10-09,50
86,1989-10-10,50
86,1989-10-11,50
86,1989-10-12,50
86,1989-10-13,50
86,1989-10-14,50
86,1989-10-15,50
86,1989-10-16,50
86,1989-10-17,50
86,1989-10-18,50
86,1989-10-19,50
86,1989-10-20,50
86,1989-10-21,50
86,1989-10-22,50
86,1989-10-23,50
86,1989-10-24,50
86,1989-10-25,50
86,1989-10-26,50
86,1989-10-27,50
86,1989-10-28,50
86,1989-10-29,50
86,1989-10-30,50
86,1989-10-31,50
86,1989-11-01,50
86,1989-11-02,50
86,1989-11-03,50
86,1989-11-04,50
86,1989-11-05,50
86,1989-11-06,50
86,1989-11-07,50
86,1989-11-08,50
86,1989-11-09,50
86,1989-11-10,50
86,1989-11-11,50
86,1989-11-12,50
86,1989-11-13,50
86,1989-11-14,50
86,1989-11-15,50
86,1989-11-16,50
86,1989-11-17,50
87,1991-12-21,50
87,1991-12-22,50
87,1991-12-23,50
87,1991-12-24,50
87,1991-12-25,50
87,1991-12-26,50
87,1991-12-27,50
87,1991-12-28,50
87,1991-12-29,50
87,1991-12-30,50
87,1991-12-31,50
87,1992-01-01,50
87,1992-01-02,50
87,1992-01-03,50
87,1992-01-04,50
87,1992-01-05,50
87,1992-01-06,50
87,1992-01-07,50
87,1992-01-08,50
87,1992-01-09,50
87,1992-01-10,50
87,1992-01-11,50
87,1992-01-12,50
87,1992-01-13,50
87,1992-01-14,50
87,1992-01-15,50
87,1992-01-16,50
87,1992-01-17,50
87,1992-01-18,50
87,1992-01-19,50
87,1992-01-20,50
87,1992-01-21,50
87,1992-01-22,50
87,1992-01-23,50
87,1992-01-24,50
87,1992-01-25,50
87,1992-01-26,50
87,1992-01-27,50
87,1992-01-28,50
87,1992-01-29,50
87,1992-01-30,50
87,1992-01-31,50
87,1992-02-01,50
87,1992-02-02,50
87,1992-02-03,50
87,1992-02-04,50
87,1992-02-05,50
87,1992-02-06,50
87,1992-02-07,50
87,1992-02-08,50
87,1992-02-09,50
87,1992-02-10,50
87,1992-02-11,50
87,1992-02-12,50
87,1992-02-13,50
87,1992-02-14,50
87,1992-02-15,50
87,1992-02-16,50
87,1992-02-17,50
87,1992-02-18,50
87,1992-02-19,50
87,1992-02-20,50
87,1992-02-21,50
87,1992-02-22,50
87,1992-02-23,50
87,1992-02-24,50
87,1992-02-25,50
87,1992-02-26,50
87,1992-02-27,50
87,1992-02-28,50
87,1992-02-29,50
87,1992-03-01,50
87,1992-03-02,50
87,1992-03-03,50
87,1992-03-04,50
87,1992-03-05,50
87,1992-03-06,50
87,1992-03-07,50
87,1992-03-08,50
87,1992-03-09,50
87,1992-03-10,50
87,1992-03-11,50
87,1992-03-12,50
87,1992-03-13,50
87,1992-03-14,50
87,1992-03-15,50
87,1992-03-16,50
87,1992-03-17,50
87,1992-03-18,50
88,1992-05-26,50
88,1992-05-27,50
88,1992-05-28,50
88,1992-05-29,50
88,1992-05-30,50
88,1992-05-31,50
88,1992-06-01,50
88,1992-06-02,50
88,1992-06-03,50
88,1992-06-04,50
88,1992-06-05,50
88,1992-06-06,50
88,1992-06-07,50
88,1992-06-08,50
88,1992-06-09,50
88,1992-06-10,50
88,1992-06-11,50
88,1992-06-12,50
88,1992-06-13,50
88,1992-06-14,50
88,1992-06-15,50
88,1992-06-16,50
88,1992-06-17,50
88,1992-06-18,50
88,1992-06-19,50
88,1992-06-20,50
88,1992-06-21,50
88,1992-06-22,50
88,1992-06-23,50
88,1992-06-24,50
88,1992-06-25,50
88,1992-06-26,50
88,1992-06-27,50
88,1992-06-28,50
88,1992-06-29,50
88,1992-06-30,50
88,1992-07-01,50
88,1992-07-02,50
88,1992-07-03,50
88,1992-07-04,50
88,1992-07-05,50
88,1992-07-06,50
88,1992-07-07,50
88,1992-07-08,50
88,1992-07-09,50
88,1992-07-10,50
88,1992-07-11,50
88,1992-07-12,50
88,1992-07-13,50
88,1992-07-14,50
88,1992-07-15,50
88,1992-07-16,50
88,1992-07-17,50
88,1992-07-18,50
88,1992-07-19,50
88,1992-07-20,50
88,1992-07-21,50
88,1992-07-22,50
88,1992-07-23,50
88,1992-07-24,50
88,1992-07-25,50
88,1992-07-26,50
88,1992-07-27,50
88,1992-07-28,50
88,1992-07-29,50
88,1992-07-30,50
88,1992-07-31,50
88,1992-08-01,50
88,1992-08-02,50
88,1992-08-03,50
88,1992-08-04,50
88,1992-08-05,50
88,1992-08-06,50
88,1992-08-07,50
88,1992-08-08,50
88,1992-08-09,50
88,1992-08-10,50
88,1992-08-11,50
88,1992-08-12,50
88,1992-08-13,50
88,1992-08-14,50
88,1992-08-15,50
88,1992-08-16,50
88,1992-08-17,50
88,1992-08-18,50
88,1992-08-19,50
88,1992-08-20,50
88,1992-08-21,50
88,1992-08-22,50
89,1989-10-30,50
89,1989-10-31,50
89,1989-11-01,50
89,1989-11-02,50
89,1989-11-03,50
89,1989-11-04,50
89,1989-11-05,50
89,1989-11-06,50
89,1989-11-07,50
89,1989-11-08,50
89,1989-11-09,50
89,1989-11-10,50
89,1989-11-11,50
89,1989-11-12,50
89,1989-11-13,50
89,1989-11-14,50
89,1989-11-15,50
89,1989-11-16,50
89,1989-11-17,50
89,1989-11-18,50
89,1989-11-19,50
89,1989-11-20,50
89,1989-11-21,50
89,1989-11-22,50
89,1989-11-23,50
89,1989-11-24,50
89,1989-11-25,50
89,1989-11-26,50
89,1989-11-27,50
89,1989-11-28,50
89,1989-11-29,50
89,1989-11-30,50
89,1989-12-01,50
89,1989-12-02,50
89,1989-12-03,50
89,1989-12-04,50
89,1989-12-05,50
89,1989-12-06,50
89,1989-12-07,50
89,1989-12-08,50
89,1989-12-09,50
89,1989-12-10,50
89,1989-12-11,50
89,1989-12-12,50
89,1989-12-13,50
89,1989-12-14,50
89,1989-12-15,50
89,1989-12-16,50
89,1989-12-17,50
89,1989-12-18,50
89,1989-12-19,50
89,1989-12-20,50
89,1989-12-21,50
89,1989-12-22,50
89,1989-12-23,50
89,1989-12-24,50
89,1989-12-25,50
89,1989-12-26,50
89,1989-12-27,50
89,1989-12-28,50
89,1989-12-29,50
89,1989-12-30,50
89,1989-12-31,50
89,1990-01-01,50
89,1990-01-02,50
89,1990-01-03,50
89,1990-01-04,50
89,1990-01-05,50
89,1990-01-06,50
89,1990-01-07,50
89,1990-01-08,50
89,1990-01-09,50
89,1990-01-10,50
89,1990-01-11,50
89,1990-01-12,50
89,1990-01-13,50
89,1990-01-14,50
89,1990-01-15,50
89,1990-01-16,50
89,1990-01-17,50
89,1990-01-18,50
89,1990-01-19,50
89,1990-01-20,50
89,1990-01-21,50
89,1990-01-22,50
89,1990-01-23,50
89,1990-01-24,50
89,1990-01-25,50
89,1990-01-26,50
90,1989-11-08,50
90,1989-11-09,50
90,1989-11-10,50
90,1989-11-11,50
90,1989-11-12,50
90,1989-11-13,50
90,1989-11-14,50
90,1989-11-15,50
90,1989-11-16,50
90,1989-11-17,50
90,1989-11-18,50
90,1989-11-19,50
90,1989-11-20,50
90,1989-11-21,50
90,1989-11-22,50
90,1989-11-23,50
90,1989-11-24,50
90,1989-11-25,50
90,1989-11-26,50
90,1989-11-27,50
90,1989-11-28,50
90,1989-11-29,50
90,1989-11-30,50
90,1989-12-01,50
90,1989-12-02,50
90,1989-12-03,50
90,1989-12-04,50
90,1989-12-05,50
90,1989-12-06,50
90,1989-12-07,50
90,1989-12-08,50
90,1989-12-09,50
90,1989-12-10,50
90,1989-12-11,50
90,1989-12-12,50
90,1989-12-13,50
90,1989-12-14,50
90,1989-12-15,50
90,1989-12-16,50
90,1989-12-17,50
90,1989-12-18,50
90,1989-12-19,50
90,1989-12-20,50
90,1989-12-21,50
90,1989-12-22,50
90,1989-12-23,50
90,1989-12-24,50
90,1989-12-25,50
90,1989-12-26,50
90,1989-12-27,50
90,1989-12-28,50
90,1989-12-29,50
90,1989-12-30,50
90,1989-12-31,50
90,1990-01-01,50
90,1990-01-02,50
90,1990-01-03,50
90,1990-01-04,50
90,1990-01-05,50
90,1990-01-06,50
90,1990-01-07,50
90,1990-01-08,50
90,1990-01-09,50
90,1990-01-10,50
90,1990-01-11,50
90,1990-01-12,50
90,1990-01-13,50
90,1990-01-14,50
90,1990-01-15,50
90,1990-01-16,50
90,1990-01-17,50
90,1990-01-18,50
90,1990-01-19,50
90,1990-01-20,50
90,1990-01-21,50
90,1990-01-22,50
90,1990-01-23,50
90,1990-01-24,50
90,1990-01-25,50
90,1990-01-26,50
90,1990-01-27,50
90,1990-01-28,50
90,1990-01-29,50
90,1990-01-30,50
90,1990-01-31,50
90,1990-02-01,50
90,1990-02-02,50
90,1990-02-03,50
90,1990-02-04,50
91,1989-10-11,50
91,1989-10-12,50
91,1989-10-13,50
91,1989-10-14,50
91,1989-10-15,50
91,1989-10-16,50
91,1989-10-17,50
91,1989-10-18,50
91,1989-10-19,50
91,1989-10-20,50
91,1989-10-21,50
91,1989-10-22,50
91,1989-10-23,50
91,1989-10-24,50
91,1989-10-25,50
91,1989-10-26,50
91,1989-10-27,50
91,1989-10-28,50
91,1989-10-29,50
91,1989-10-30,50
91,1989-10-31,50
91,1989-11-01,50
91,1989-11-02,50
91,1989-11-03,50
91,1989-11-04,50
91,1989-11-05,50
91,1989-11-06,50
91,1989-11-07,50
91,1989-11-08,50
91,1989-11-09,50
91,1989-11-10,50
91,1989-11-11,50
91,1989-11-12,50
91,1989-11-13,50
91,1989-11-14,50
91,1989-11-15,50
91,1989-11-16,50
91,1989-11-17,50
91,1989-11-18,50
91,1989-11-19,50
91,1989-11-20,50
91,1989-11-21,50
91,1989-11-22,50
91,1989-11-23,50
91,1989-11-24,50
91,1989-11-25,50
91,1989-11-26,50
91,1989-11-27,50
91,1989-11-28,50
91,1989-11-29,50
91,1989-11-30,50
91,1989-12-01,50
91,1989-12-02,50
91,1989-12-03,50
91,1989-12-04,50
91,1989-12-05,50
91,1989-12-06,50
91,1989-12-07,50
91,1989-12-08,50
91,1989-12-09,50
91,1989-12-10,50
91,1989-12-11,50
91,1989-12-12,50
91,1989-12-13,50
91,1989-12-14,50
91,1989-12-15,50
91,1989-12-16,50
91,1989-12-17,50
91,1989-12-18,50
91,1989-12-19,50
91,1989-12-20,50
91,1989-12-21,50
91,1989-12-22,50
91,1989-12-23,50
91,1989-12-24,50
91,1989-12-25,50
91,1989-12-26,50
91,1989-12-27,50
91,1989-12-28,50
91,1989-12-29,50
91,1989-12-30,50
91,1989-12-31,50
91,1990-01-01,50
91,1990-01-02,50
91,1990-01-03,50
91,1990-01-04,50
91,1990-01-05,50
91,1990-01-06,50
91,1990-01-07,50
92,1989-10-05,50
92,1989-10-06,50
92,1989-10-07,50
92,1989-10-08,50
92,1989-10-09,50
92,1989-10-10,50
92,1989-10-11,50
92,1989-10-12,50
92,1989-10-13,50
92,1989-10-14,50
92,1989-10-15,50
92,1989-10-16,50
92,1989-10-17,50
92,1989-10-18,50
92,1989-10-19,50
92,1989-10-20,50
92,1989-10-21,50
92,1989-10-22,50
92,1989-10-23,50
92,1989-10-24,50
92,1989-10-25,50
92,1989-10-26,50
92,1989-10-27,50
92,1989-10-28,50
92,1989-10-29,50
92,1989-10-30,50
92,1989-10-31,50
92,1989-11-01,50
92,1989-11-02,50
92,1989-11-03,50
92,1989-11-04,50
92,1989-11-05,50
92,1989-11-06,50
92,1989-11-07,50
92,1989-11-08,50
92,1989-11-09,50
92,1989-11-10,50
92,1989-11-11,50
92,1989-11-12,50
92,1989-11-13,50
92,1989-11-14,50
92,1989-11-15,50
92,1989-11-16,50
92,1989-11-17,50
92,1989-11-18,50
92,1989-11-19,50
92,1989-11-20,50
92,1989-11-21,50
92,1989-11-22,50
92,1989-11-23,50
92,1989-11-24,50
92,1989-11-25,50
92,1989-11-26,50
92,1989-11-27,50
92,1989-11-28,50
92,1989-11-29,50
92,1989-11-30,50
92,1989-12-01,50
92,1989-12-02,50
92,1989-12-03,50
92,1989-12-04,50
92,1989-12-05,50
92,1989-12-06,50
92,1989-12-07,50
92,1989-12-08,50
92,1989-12-09,50
92,1989-12-10,50
92,1989-12-11,50
92,1989-12-12,50
92,1989-12-13,50
92,1989-12-14,50
92,1989-12-15,50
92,1989-12-16,50
92,1989-12-17,50
92,1989-12-18,50
92,1989-12-19,50
92,1989-12-20,50
92,1989-12-21,50
92,1989-12-22,50
92,1989-12-23,50
92,1989-12-24,50
92,1989-12-25,50
92,1989-12-26,50
92,1989-12-27,50
92,1989-12-28,50
92,1989-12-29,50
92,1989-12-30,50
92,1989-12-31,50
92,1990-01-01,50
93,1991-10-30,50
93,1991-10-31,50
93,1991-11-01,50
93,1991-11-02,50
93,1991-11-03,50
93,1991-11-04,50
93,1991-11-05,50
93,1991-11-06,50
93,1991-11-07,50
93,1991-11-08,50
93,1991-11-09,50
93,1991-11-10,50
93,1991-11-11,50
93,1991-11-12,50
93,1991-11-13,50
93,1991-11-14,50
93,1991-11-15,50
93,1991-11-16,50
93,1991-11-17,50
93,1991-11-18,50
93,1991-11-19,50
93,1991-11-20,50
93,1991-11-21,50
93,1991-11-22,50
93,1991-11-23,50
93,1991-11-24,50
93,1991-11-25,50
93,1991-11-26,50
93,1991-11-27,50
93,1991-11-28,50
93,1991-11-29,50
93,1991-11-30,50
93,1991-12-01,50
93,1991-12-02,50
93,1991-12-03,50
93,1991-12-04,50
93,1991-12-05,50
93,1991-12-06,50
93,1991-12-07,50
93,1991-12-08,50
93,1991-12-09,50
93,1991-12-10,50
93,1991-12-11,50
93,1991-12-12,50
93,1991-12-13,50
93,1991-12-14,50
93,1991-12-15,50
93,1991-12-16,50
93,1991-12-17,50
93,1991-12-18,50
93,1991-12-19,50
93,1991-12-20,50
93,1991-12-21,50
93,1991-12-22,50
93,1991-12-23,50
93,1991-12-24,50
93,1991-12-25,50
93,1991-12-26,50
93,1991-12-27,50
93,1991-12-28,50
93,1991-12-29,50
93,1991-12-30,50
93,1991-12-31,50
93,1992-01-01,50
93,1992-01-02,50
93,1992-01-03,50
93,1992-01-04,50
93,1992-01-05,50
93,1992-01-06,50
93,1992-01-07,50
93,1992-01-08,50
93,1992-01-09,50
93,1992-01-10,50
93,1992-01-11,50
93,1992-01-12,50
93,1992-01-13,50
93,1992-01-14,50
93,1992-01-15,50
93,1992-01-16,50
93,1992-01-17,50
93,1992-01-18,50
93,1992-01-19,50
93,1992-01-20,50
93,1992-01-21,50
93,1992-01-22,50
93,1992-01-23,50
93,1992-01-24,50
93,1992-01-25,50
93,1992-01-26,50
94,1992-06-02,50
94,1992-06-03,50
94,1992-06-04,50
94,1992-06-05,50
94,1992-06-06,50
94,1992-06-07,50
94,1992-06-08,50
94,1992-06-09,50
94,1992-06-10,50
94,1992-06-11,50
94,1992-06-12,50
94,1992-06-13,50
94,1992-06-14,50
94,1992-06-15,50
94,1992-06-16,50
94,1992-06-17,50
94,1992-06-18,50
94,1992-06-19,50
94,1992-06-20,50
94,1992-06-21,50
94,1992-06-22,50
94,1992-06-23,50
94,1992-06-24,50
94,1992-06-25,50
94,1992-06-26,50
94,1992-06-27,50
94,1992-06-28,50
94,1992-06-29,50
94,1992-06-30,50
94,1992-07-01,50
94,1992-07-02,50
94,1992-07-03,50
94,1992-07-04,50
94,1992-07-05,50
94,1992-07-06,50
94,1992-07-07,50
94,1992-07-08,50
94,1992-07-09,50
94,1992-07-10,50
94,1992-07-11,50
94,1992-07-12,50
94,1992-07-13,50
94,1992-07-14,50
94,1992-07-15,50
94,1992-07-16,50
94,1992-07-17,50
94,1992-07-18,50
94,1992-07-19,50
94,1992-07-20,50
94,1992-07-21,50
94,1992-07-22,50
94,1992-07-23,50
94,1992-07-24,50
94,1992-07-25,50
94,1992-07-26,50
94,1992-07-27,50
94,1992-07-28,50
94,1992-07-29,50
94,1992-07-30,50
94,1992-07-31,50
94,1992-08-01,50
94,1992-08-02,50
94,1992-08-03,50
94,1992-08-04,50
94,1992-08-05,50
94,1992-08-06,50
94,1992-08-07,50
94,1992-08-08,50
94,1992-08-09,50
94,1992-08-10,50
94,1992-08-11,50
94,1992-08-12,50
94,1992-08-13,50
94,1992-08-14,50
94,1992-08-15,50
94,1992-08-16,50
94,1992-08-17,50
94,1992-08-18,50
94,1992-08-19,50
94,1992-08-20,50
94,1992-08-21,50
94,1992-08-22,50
94,1992-08-23,50
94,1992-08-24,50
94,1992-08-25,50
94,1992-08-26,50
94,1992-08-27,50
94,1992-08-28,50
94,1992-08-29,50
95,1989-10-19,50
95,1989-10-20,50
95,1989-10-21,50
95,1989-10-22,50
95,1989-10-23,50
95,1989-10-24,50
95,1989-10-25,50
95,1989-10-26,50
95,1989-10-27,50
95,1989-10-28,50
95,1989-10-29,50
95,1989-10-30,50
95,1989-10-31,50
95,1989-11-01,50
95,1989-11-02,50
95,1989-11-03,50
95,1989-11-04,50
95,1989-11-05,50
95,1989-11-06,50
95,1989-11-07,50
95,1989-11-08,50
95,1989-11-09,50
95,1989-11-10,50
95,1989-11-11,50
95,1989-11-12,50
95,1989-11-13,50
95,1989-11-14,50
95,1989-11-15,50
95,1989-11-16,50
95,1989-11-17,50
95,1989-11-18,50
95,1989-11-19,50
95,1989-11-20,50
95,1989-11-21,50
95,1989-11-22,50
95,1989-11-23,50
95,1989-11-24,50
95,1989-11-25,50
95,1989-11-26,50
95,1989-11-27,50
